order_id,customer_id,product_id,quantity,order_date,region,price,revenue
7243,2432,485,2,2023-10-21,Sydney,302.42,604.84
7244,465,423,3,2023-01-11,Auckland,469.35,1408.0500000000002
7245,2514,161,1,2024-07-15,Sydney,495.62,495.62
7246,3167,454,3,2023-05-25,Sydney,471.77,1415.31
7247,2210,13,4,2024-08-29,Auckland,330.87,1323.48
7248,556,261,4,2023-03-19,Melbourne,211.83,847.32
7249,300,209,3,2024-05-22,Sydney,497.61,1492.83
7250,3867,334,3,2023-03-31,Wellington,217.95,653.8499999999999
7251,356,215,3,2023-04-11,Sydney,486.05,1458.15
7252,564,421,4,2024-08-06,Auckland,30.7,122.8
7253,4010,161,3,2023-05-13,Sydney,495.62,1486.8600000000001
7254,4889,430,2,2024-09-14,Sydney,488.95,977.9
7255,1023,9,1,2023-09-14,Wellington,407.49,407.49
7256,1191,418,2,2023-09-02,Auckland,393.5,787.0
7257,3211,64,3,2023-01-30,Christchurch,141.59,424.77
7258,1905,481,4,2024-06-12,Christchurch,461.34,1845.36
7259,2037,384,4,2024-06-20,Melbourne,382.93,1531.72
7260,1027,199,3,2024-04-02,Wellington,130.26,390.78
7261,256,273,4,2024-01-06,Sydney,229.76,919.04
7262,2419,60,3,2023-04-17,Christchurch,344.53,1033.59
7263,2564,368,1,2023-03-31,Auckland,72.09,72.09
7264,2952,235,2,2024-09-26,Christchurch,103.48,206.96
7265,270,421,1,2023-09-01,Sydney,30.7,30.7
7266,928,231,3,2023-04-19,Auckland,321.63,964.89
7267,64,63,2,2023-06-16,Melbourne,451.9,903.8
7268,4556,125,4,2023-09-23,Melbourne,436.43,1745.72
7269,1043,301,4,2023-02-16,Sydney,380.2,1520.8
7270,4189,131,4,2023-02-01,Wellington,352.88,1411.52
7271,4869,264,4,2023-12-13,Sydney,468.36,1873.44
7272,810,1,2,2023-01-01,Melbourne,296.3,592.6
7273,2042,131,1,2023-10-02,Christchurch,352.88,352.88
7274,3089,48,4,2023-12-06,Auckland,257.97,1031.88
7275,1647,8,3,2024-06-22,Christchurch,93.76,281.28000000000003
7276,4936,4,2,2024-09-10,Wellington,280.16,560.32
7277,488,445,4,2023-11-26,Auckland,425.63,1702.52
7278,3082,244,2,2023-09-30,Christchurch,495.13,990.26
7279,1748,367,1,2023-09-13,Wellington,215.2,215.2
7280,749,497,4,2023-05-18,Auckland,252.71,1010.84
7281,3838,318,3,2024-01-09,Auckland,5.32,15.96
7282,528,47,2,2024-04-22,Melbourne,364.51,729.02
7283,1168,293,4,2024-11-23,Sydney,94.22,376.88
7284,4650,9,2,2023-06-21,Christchurch,407.49,814.98
7285,4611,451,1,2023-11-02,Auckland,422.01,422.01
7286,3542,42,4,2024-05-01,Auckland,320.45,1281.8
7287,4473,435,3,2024-08-16,Christchurch,300.38,901.14
7288,3740,406,4,2024-09-20,Auckland,135.28,541.12
7289,484,200,3,2023-07-22,Auckland,470.21,1410.6299999999999
7290,452,485,1,2023-09-27,Christchurch,302.42,302.42
7291,4070,182,2,2023-06-05,Wellington,60.21,120.42
7292,4398,334,3,2024-04-25,Christchurch,217.95,653.8499999999999
7293,3134,376,2,2024-05-23,Christchurch,320.99,641.98
7294,1774,262,3,2023-11-04,Auckland,282.09,846.27
7295,999,84,1,2023-05-05,Sydney,249.48,249.48
7296,2066,277,2,2024-09-13,Christchurch,180.88,361.76
7297,398,466,4,2023-02-10,Christchurch,218.57,874.28
7298,1804,350,4,2024-06-04,Auckland,450.02,1800.08
7299,2152,452,1,2023-10-24,Christchurch,197.01,197.01
7300,1947,59,4,2023-10-29,Melbourne,106.47,425.88
7301,3718,257,3,2024-09-22,Christchurch,338.5,1015.5
7302,3416,287,1,2024-01-12,Sydney,280.69,280.69
7303,1395,285,2,2024-02-09,Melbourne,297.73,595.46
7304,4129,331,3,2023-01-15,Melbourne,379.16,1137.48
7305,2422,256,2,2024-06-22,Auckland,395.78,791.56
7306,3920,111,4,2024-10-31,Christchurch,397.75,1591.0
7307,3084,122,2,2023-09-11,Christchurch,224.87,449.74
7308,2789,191,1,2024-04-09,Melbourne,201.48,201.48
7309,1845,249,4,2023-07-26,Sydney,190.46,761.84
7310,1805,248,2,2024-05-28,Wellington,495.17,990.34
7311,890,223,4,2024-07-02,Wellington,486.43,1945.72
7312,2504,395,2,2023-05-30,Sydney,190.98,381.96
7313,1894,278,1,2024-07-10,Wellington,172.09,172.09
7314,1667,193,1,2023-08-30,Sydney,370.27,370.27
7315,4345,198,1,2023-10-14,Wellington,119.01,119.01
7316,3066,480,4,2023-12-04,Sydney,412.0,1648.0
7317,3642,17,4,2023-08-24,Auckland,436.87,1747.48
7318,3076,161,2,2024-09-13,Wellington,495.62,991.24
7319,1260,60,4,2024-02-10,Christchurch,344.53,1378.12
7320,2221,336,3,2024-08-25,Sydney,379.95,1139.85
7321,2419,56,4,2024-08-08,Melbourne,195.06,780.24
7322,2839,327,2,2024-07-29,Christchurch,250.49,500.98
7323,2797,448,3,2023-06-28,Christchurch,65.53,196.59
7324,787,221,2,2023-10-13,Sydney,454.9,909.8
7325,3368,340,2,2023-10-10,Melbourne,249.67,499.34
7326,4936,108,3,2023-04-16,Christchurch,438.77,1316.31
7327,2448,176,2,2024-04-07,Christchurch,443.88,887.76
7328,3130,72,3,2023-02-26,Melbourne,366.11,1098.33
7329,1899,356,2,2024-10-02,Melbourne,257.78,515.56
7330,4504,317,1,2024-10-26,Christchurch,197.88,197.88
7331,3585,309,4,2023-08-05,Wellington,32.7,130.8
7332,4160,31,3,2023-10-05,Wellington,208.28,624.84
7333,3950,238,3,2023-11-17,Melbourne,291.84,875.52
7334,2468,93,2,2023-04-29,Christchurch,37.03,74.06
7335,2194,346,3,2023-06-05,Melbourne,117.9,353.70000000000005
7336,17,122,2,2023-07-06,Christchurch,224.87,449.74
7337,3023,374,4,2023-08-04,Wellington,341.63,1366.52
7338,4994,279,3,2023-12-06,Melbourne,252.14,756.42
7339,1267,489,3,2023-04-04,Wellington,257.21,771.6299999999999
7340,479,127,2,2023-01-16,Auckland,205.14,410.28
7341,4297,211,4,2023-09-15,Christchurch,320.93,1283.72
7342,3978,143,4,2024-01-05,Sydney,101.19,404.76
7343,3545,455,3,2023-08-20,Sydney,109.87,329.61
7344,4275,237,4,2023-01-26,Melbourne,443.11,1772.44
7345,4549,352,2,2024-02-22,Christchurch,75.71,151.42
7346,486,97,3,2024-07-01,Auckland,108.15,324.45000000000005
7347,4089,393,2,2023-05-22,Wellington,469.16,938.32
7348,4674,104,2,2024-10-23,Sydney,197.44,394.88
7349,338,261,3,2023-08-09,Sydney,211.83,635.49
7350,861,149,4,2023-03-31,Sydney,483.3,1933.2
7351,2004,112,1,2023-09-09,Christchurch,21.99,21.99
7352,1472,233,3,2024-04-21,Wellington,60.89,182.67000000000002
7353,2043,443,3,2023-12-28,Christchurch,234.94,704.8199999999999
7354,3429,148,3,2024-07-25,Melbourne,469.37,1408.1100000000001
7355,3121,289,3,2023-04-27,Sydney,193.94,581.8199999999999
7356,1520,405,2,2023-01-31,Sydney,123.93,247.86
7357,702,218,1,2024-05-09,Christchurch,453.26,453.26
7358,4389,367,4,2024-01-18,Wellington,215.2,860.8
7359,4036,479,4,2024-02-13,Wellington,72.05,288.2
7360,3745,217,1,2024-02-11,Auckland,205.61,205.61
7361,1174,456,2,2023-02-02,Auckland,34.21,68.42
7362,1606,386,3,2023-11-15,Melbourne,77.2,231.60000000000002
7363,1880,285,2,2024-01-18,Sydney,297.73,595.46
7364,3394,101,3,2023-04-25,Auckland,265.93,797.79
7365,2125,275,2,2024-07-23,Wellington,193.76,387.52
7366,4992,265,3,2024-08-16,Auckland,451.86,1355.58
7367,4643,283,1,2024-11-19,Sydney,437.14,437.14
7368,1447,100,4,2023-12-10,Sydney,153.68,614.72
7369,3307,364,4,2024-05-08,Christchurch,128.85,515.4
7370,3402,373,1,2023-04-01,Wellington,277.01,277.01
7371,3784,159,4,2023-10-31,Wellington,34.52,138.08
7372,2373,452,3,2024-07-13,Christchurch,197.01,591.03
7373,151,470,3,2024-01-29,Christchurch,114.41,343.23
7374,1660,493,4,2023-01-23,Sydney,457.3,1829.2
7375,879,143,3,2023-04-23,Sydney,101.19,303.57
7376,2320,55,4,2023-01-16,Melbourne,358.77,1435.08
7377,2884,59,4,2023-08-23,Christchurch,106.47,425.88
7378,3996,317,1,2024-04-11,Sydney,197.88,197.88
7379,2416,272,3,2023-05-14,Melbourne,56.69,170.07
7380,1516,208,1,2024-02-09,Auckland,54.33,54.33
7381,3388,156,3,2024-07-30,Sydney,352.11,1056.33
7382,590,17,3,2023-11-18,Sydney,436.87,1310.6100000000001
7383,588,146,4,2023-04-19,Sydney,256.88,1027.52
7384,2620,195,2,2024-06-01,Wellington,244.53,489.06
7385,1196,102,4,2023-02-26,Auckland,235.49,941.96
7386,4354,136,4,2023-02-13,Christchurch,279.38,1117.52
7387,2327,152,3,2023-05-09,Christchurch,473.37,1420.1100000000001
7388,2606,386,3,2023-10-30,Auckland,77.2,231.60000000000002
7389,2539,237,1,2024-05-13,Sydney,443.11,443.11
7390,566,107,4,2023-04-25,Christchurch,99.2,396.8
7391,1757,182,3,2024-05-28,Melbourne,60.21,180.63
7392,4076,237,2,2024-05-29,Auckland,443.11,886.22
7393,1361,403,3,2024-07-13,Sydney,447.42,1342.26
7394,2569,371,4,2024-05-13,Auckland,330.12,1320.48
7395,2374,412,4,2024-06-21,Sydney,111.76,447.04
7396,1196,471,1,2024-10-26,Sydney,18.91,18.91
7397,2132,215,3,2024-02-14,Sydney,486.05,1458.15
7398,2889,55,1,2024-06-12,Wellington,358.77,358.77
7399,1568,324,4,2023-03-29,Auckland,497.4,1989.6
7400,3411,229,4,2024-10-26,Sydney,182.87,731.48
7401,2368,100,4,2023-03-31,Christchurch,153.68,614.72
7402,3344,12,1,2023-04-09,Wellington,267.29,267.29
7403,3098,10,2,2024-07-03,Wellington,470.53,941.06
7404,1261,122,4,2024-03-14,Sydney,224.87,899.48
7405,1334,56,4,2023-03-22,Wellington,195.06,780.24
7406,4329,32,4,2023-05-11,Wellington,143.43,573.72
7407,4645,227,1,2024-01-08,Sydney,343.29,343.29
7408,3337,123,3,2024-09-17,Auckland,332.47,997.4100000000001
7409,3085,294,1,2023-08-22,Wellington,12.73,12.73
7410,3388,299,4,2023-08-25,Sydney,40.78,163.12
7411,4714,18,3,2023-10-24,Melbourne,438.96,1316.8799999999999
7412,2432,190,3,2024-02-17,Wellington,21.64,64.92
7413,1017,37,1,2024-09-23,Melbourne,348.56,348.56
7414,642,46,2,2024-04-01,Melbourne,40.36,80.72
7415,4063,66,4,2024-08-18,Melbourne,105.13,420.52
7416,316,207,1,2023-01-06,Sydney,298.26,298.26
7417,2304,395,4,2023-07-20,Auckland,190.98,763.92
7418,441,464,3,2024-06-22,Christchurch,281.85,845.5500000000001
7419,1139,225,1,2024-04-19,Christchurch,82.31,82.31
7420,915,122,4,2023-08-25,Sydney,224.87,899.48
7421,2304,163,3,2023-01-07,Melbourne,69.92,209.76
7422,4143,398,4,2024-03-10,Sydney,246.74,986.96
7423,3422,192,2,2024-01-21,Christchurch,294.16,588.32
7424,2079,478,1,2024-06-29,Sydney,66.88,66.88
7425,4151,20,3,2024-02-13,Christchurch,329.58,988.74
7426,2201,375,4,2024-10-11,Christchurch,469.5,1878.0
7427,4552,206,4,2024-08-03,Wellington,329.51,1318.04
7428,36,274,4,2024-11-15,Auckland,248.92,995.68
7429,818,163,4,2023-03-25,Sydney,69.92,279.68
7430,1947,342,2,2024-05-01,Melbourne,5.56,11.12
7431,3957,242,2,2024-04-19,Wellington,152.64,305.28
7432,4352,175,2,2024-06-09,Sydney,332.55,665.1
7433,2226,483,4,2023-11-03,Christchurch,104.37,417.48
7434,3326,79,3,2024-02-26,Wellington,230.53,691.59
7435,508,367,1,2024-07-18,Melbourne,215.2,215.2
7436,3746,349,4,2023-03-04,Melbourne,453.41,1813.64
7437,4117,414,3,2024-01-19,Melbourne,152.03,456.09000000000003
7438,3878,149,2,2024-10-02,Christchurch,483.3,966.6
7439,4815,228,3,2024-03-28,Melbourne,304.97,914.9100000000001
7440,460,75,4,2023-03-13,Auckland,8.99,35.96
7441,1406,318,3,2024-04-17,Melbourne,5.32,15.96
7442,4096,341,2,2023-10-10,Auckland,468.78,937.56
7443,2037,296,1,2024-03-09,Melbourne,261.67,261.67
7444,2678,477,4,2023-10-18,Auckland,416.35,1665.4
7445,1745,443,1,2024-09-30,Sydney,234.94,234.94
7446,2984,133,2,2023-11-09,Sydney,255.3,510.6
7447,2359,212,3,2024-07-25,Sydney,443.45,1330.35
7448,1232,175,2,2024-10-15,Wellington,332.55,665.1
7449,1178,203,2,2023-11-24,Melbourne,308.07,616.14
7450,762,406,2,2023-07-25,Wellington,135.28,270.56
7451,4779,153,3,2023-09-24,Sydney,498.72,1496.16
7452,2355,496,1,2024-10-24,Auckland,168.99,168.99
7453,4715,438,3,2023-01-18,Auckland,154.48,463.43999999999994
7454,3727,69,1,2023-05-25,Auckland,151.15,151.15
7455,1544,159,4,2023-02-22,Sydney,34.52,138.08
7456,3678,109,4,2023-06-30,Wellington,288.27,1153.08
7457,1934,346,2,2024-09-24,Sydney,117.9,235.8
7458,3169,384,1,2023-03-08,Sydney,382.93,382.93
7459,3562,253,2,2023-03-16,Sydney,427.51,855.02
7460,4103,147,2,2024-04-04,Auckland,66.47,132.94
7461,3858,443,1,2023-08-17,Christchurch,234.94,234.94
7462,4018,78,3,2024-01-21,Christchurch,409.82,1229.46
7463,4445,301,4,2023-03-18,Christchurch,380.2,1520.8
7464,2965,409,3,2024-09-26,Wellington,350.12,1050.3600000000001
7465,1031,260,4,2024-06-25,Sydney,436.78,1747.12
7466,2548,299,4,2024-04-14,Sydney,40.78,163.12
7467,2523,134,4,2023-08-26,Sydney,21.01,84.04
7468,4620,129,2,2023-04-18,Sydney,408.36,816.72
7469,1876,374,3,2024-04-17,Melbourne,341.63,1024.8899999999999
7470,590,251,1,2024-11-16,Auckland,61.55,61.55
7471,2281,182,3,2023-06-04,Sydney,60.21,180.63
7472,3102,336,3,2024-09-01,Auckland,379.95,1139.85
7473,2415,88,3,2023-01-02,Christchurch,274.05,822.1500000000001
7474,3898,104,4,2024-03-05,Auckland,197.44,789.76
7475,3679,486,1,2023-05-31,Melbourne,84.35,84.35
7476,1844,459,3,2023-02-07,Auckland,97.72,293.15999999999997
7477,4152,148,1,2024-09-07,Christchurch,469.37,469.37
7478,1939,390,2,2024-02-11,Auckland,250.0,500.0
7479,2195,408,4,2023-02-02,Sydney,58.14,232.56
7480,4460,219,3,2024-07-30,Auckland,84.02,252.06
7481,253,188,1,2023-12-23,Melbourne,301.13,301.13
7482,1467,317,3,2023-05-14,Auckland,197.88,593.64
7483,736,261,3,2023-02-27,Sydney,211.83,635.49
7484,340,432,4,2024-03-12,Wellington,426.04,1704.16
7485,3588,374,2,2023-11-13,Melbourne,341.63,683.26
7486,1377,297,1,2024-08-23,Christchurch,271.56,271.56
7487,4720,485,2,2023-02-14,Wellington,302.42,604.84
7488,705,381,3,2024-11-28,Auckland,166.24,498.72
7489,3725,448,2,2023-02-26,Sydney,65.53,131.06
7490,4419,176,1,2023-10-13,Auckland,443.88,443.88
7491,2909,213,1,2024-05-17,Melbourne,214.53,214.53
7492,1975,57,1,2023-09-17,Sydney,386.59,386.59
7493,1469,392,3,2023-06-10,Christchurch,388.38,1165.1399999999999
7494,2143,146,1,2023-08-05,Melbourne,256.88,256.88
7495,553,274,4,2023-12-18,Sydney,248.92,995.68
7496,3492,217,3,2024-08-30,Christchurch,205.61,616.83
7497,790,420,4,2023-01-11,Christchurch,379.52,1518.08
7498,1174,89,1,2023-06-23,Auckland,265.26,265.26
7499,553,134,3,2023-11-16,Auckland,21.01,63.03
7500,3423,445,4,2023-04-27,Sydney,425.63,1702.52
7501,4212,222,4,2024-02-03,Melbourne,411.69,1646.76
7502,632,78,1,2024-07-19,Christchurch,409.82,409.82
7503,270,23,3,2024-09-28,Sydney,205.24,615.72
7504,861,17,2,2024-01-19,Sydney,436.87,873.74
7505,291,177,3,2023-05-08,Christchurch,360.06,1080.18
7506,1458,396,2,2024-02-16,Auckland,144.66,289.32
7507,630,456,3,2024-07-11,Wellington,34.21,102.63
7508,475,336,1,2023-07-08,Wellington,379.95,379.95
7509,4633,260,1,2024-11-01,Sydney,436.78,436.78
7510,4081,257,1,2024-10-16,Melbourne,338.5,338.5
7511,4781,364,3,2023-09-21,Melbourne,128.85,386.54999999999995
7512,1761,297,1,2023-06-28,Christchurch,271.56,271.56
7513,3083,105,1,2024-08-14,Sydney,196.56,196.56
7514,4709,144,1,2023-11-05,Sydney,85.0,85.0
7515,3975,34,4,2023-10-03,Sydney,345.0,1380.0
7516,3399,365,4,2023-05-13,Wellington,107.11,428.44
7517,2324,388,3,2024-04-15,Auckland,42.81,128.43
7518,3562,300,4,2024-02-24,Auckland,373.6,1494.4
7519,2393,260,2,2023-03-27,Sydney,436.78,873.56
7520,3845,310,3,2024-11-22,Christchurch,443.22,1329.66
7521,2416,443,1,2023-07-15,Sydney,234.94,234.94
7522,3805,241,4,2023-07-10,Melbourne,443.45,1773.8
7523,4827,339,1,2023-11-03,Sydney,489.72,489.72
7524,1625,340,2,2023-05-01,Sydney,249.67,499.34
7525,1509,426,1,2024-05-01,Wellington,308.57,308.57
7526,4111,349,1,2023-07-05,Sydney,453.41,453.41
7527,4854,274,1,2023-05-09,Melbourne,248.92,248.92
7528,4,119,1,2023-01-13,Wellington,124.31,124.31
7529,3448,209,3,2023-10-19,Christchurch,497.61,1492.83
7530,2581,155,3,2024-01-29,Wellington,337.11,1011.33
7531,3792,102,1,2024-09-09,Christchurch,235.49,235.49
7532,1161,279,1,2023-02-21,Melbourne,252.14,252.14
7533,834,328,2,2023-12-02,Wellington,405.54,811.08
7534,1999,195,4,2023-04-27,Sydney,244.53,978.12
7535,1203,320,3,2023-08-15,Melbourne,245.85,737.55
7536,2176,299,3,2023-12-23,Christchurch,40.78,122.34
7537,1382,283,1,2024-03-09,Sydney,437.14,437.14
7538,4174,277,4,2024-08-10,Wellington,180.88,723.52
7539,2789,177,3,2023-01-10,Melbourne,360.06,1080.18
7540,2822,218,3,2023-11-19,Sydney,453.26,1359.78
7541,4178,117,2,2023-12-10,Melbourne,111.56,223.12
7542,342,165,3,2024-11-17,Wellington,492.15,1476.4499999999998
7543,1362,60,4,2024-10-28,Sydney,344.53,1378.12
7544,4192,166,3,2024-01-03,Wellington,97.59,292.77
7545,4617,44,3,2023-02-23,Sydney,351.39,1054.17
7546,996,438,2,2024-02-07,Melbourne,154.48,308.96
7547,357,408,3,2024-05-07,Melbourne,58.14,174.42000000000002
7548,186,243,3,2023-07-17,Melbourne,374.36,1123.08
7549,1694,56,1,2023-04-22,Melbourne,195.06,195.06
7550,2591,346,4,2024-04-16,Wellington,117.9,471.6
7551,1343,339,3,2024-03-27,Christchurch,489.72,1469.16
7552,1692,272,3,2023-08-07,Sydney,56.69,170.07
7553,1083,390,3,2023-04-14,Auckland,250.0,750.0
7554,2058,45,3,2023-08-17,Auckland,106.76,320.28000000000003
7555,2905,174,2,2024-05-08,Christchurch,462.56,925.12
7556,3196,436,2,2024-06-19,Wellington,197.55,395.1
7557,4452,34,4,2024-06-20,Sydney,345.0,1380.0
7558,3418,205,1,2023-05-05,Melbourne,328.51,328.51
7559,2381,360,2,2024-02-02,Melbourne,317.49,634.98
7560,17,461,1,2024-11-18,Auckland,8.66,8.66
7561,324,44,3,2023-10-08,Wellington,351.39,1054.17
7562,2071,355,3,2024-08-04,Auckland,88.79,266.37
7563,931,221,1,2023-02-12,Melbourne,454.9,454.9
7564,4555,360,1,2023-12-02,Wellington,317.49,317.49
7565,4653,324,2,2023-12-21,Melbourne,497.4,994.8
7566,1445,482,1,2024-06-09,Christchurch,396.42,396.42
7567,4037,231,2,2024-09-12,Auckland,321.63,643.26
7568,403,309,3,2023-06-24,Christchurch,32.7,98.10000000000001
7569,3403,3,1,2023-04-20,Christchurch,394.0,394.0
7570,4553,491,4,2024-09-17,Auckland,408.08,1632.32
7571,1507,348,3,2024-06-24,Wellington,110.67,332.01
7572,1522,259,2,2024-01-16,Melbourne,28.93,57.86
7573,3099,249,3,2024-10-27,Wellington,190.46,571.38
7574,2445,233,2,2023-11-28,Melbourne,60.89,121.78
7575,2188,153,3,2023-10-20,Wellington,498.72,1496.16
7576,2569,357,4,2024-06-07,Melbourne,211.25,845.0
7577,2794,130,1,2023-01-26,Wellington,464.03,464.03
7578,92,325,4,2023-05-28,Auckland,287.75,1151.0
7579,4948,114,4,2024-01-16,Sydney,433.25,1733.0
7580,4941,297,1,2023-04-05,Sydney,271.56,271.56
7581,4763,3,2,2023-04-23,Melbourne,394.0,788.0
7582,1754,130,4,2024-06-01,Christchurch,464.03,1856.12
7583,4893,281,3,2024-04-14,Christchurch,484.28,1452.84
7584,88,155,1,2023-08-14,Wellington,337.11,337.11
7585,1642,249,2,2023-10-11,Christchurch,190.46,380.92
7586,2963,435,2,2023-03-13,Christchurch,300.38,600.76
7587,2143,257,4,2023-10-02,Auckland,338.5,1354.0
7588,551,287,1,2023-06-11,Sydney,280.69,280.69
7589,2447,358,4,2024-10-08,Sydney,113.48,453.92
7590,1952,17,1,2023-04-21,Christchurch,436.87,436.87
7591,2291,456,3,2024-01-07,Auckland,34.21,102.63
7592,3838,174,1,2024-09-21,Auckland,462.56,462.56
7593,624,434,1,2024-09-02,Sydney,23.13,23.13
7594,3758,149,1,2024-03-09,Auckland,483.3,483.3
7595,4797,487,1,2024-10-19,Christchurch,109.25,109.25
7596,3293,210,4,2024-06-13,Wellington,203.21,812.84
7597,3833,383,1,2024-09-06,Auckland,339.81,339.81
7598,2612,346,4,2023-08-10,Wellington,117.9,471.6
7599,162,398,3,2023-10-27,Christchurch,246.74,740.22
7600,1993,494,2,2023-05-08,Christchurch,417.29,834.58
7601,2083,106,2,2023-09-22,Auckland,254.27,508.54
7602,3014,87,1,2023-09-24,Melbourne,354.01,354.01
7603,37,318,4,2023-10-19,Christchurch,5.32,21.28
7604,846,283,3,2024-05-30,Christchurch,437.14,1311.42
7605,2877,247,2,2024-01-13,Melbourne,414.15,828.3
7606,3347,343,3,2024-10-09,Wellington,447.65,1342.9499999999998
7607,4055,82,3,2023-11-01,Auckland,6.79,20.37
7608,4201,292,3,2023-01-15,Christchurch,113.95,341.85
7609,336,318,3,2023-03-10,Sydney,5.32,15.96
7610,3098,257,3,2024-01-29,Christchurch,338.5,1015.5
7611,2344,370,1,2023-05-18,Auckland,78.64,78.64
7612,1561,64,1,2023-11-14,Wellington,141.59,141.59
7613,4982,355,3,2023-10-24,Christchurch,88.79,266.37
7614,4165,123,2,2023-09-30,Sydney,332.47,664.94
7615,4247,101,3,2023-04-19,Auckland,265.93,797.79
7616,662,7,1,2023-06-11,Melbourne,403.96,403.96
7617,4853,172,4,2023-11-16,Melbourne,137.66,550.64
7618,3740,179,3,2023-07-07,Christchurch,470.59,1411.77
7619,3184,29,3,2023-08-09,Wellington,188.59,565.77
7620,1486,463,3,2023-03-23,Wellington,260.89,782.67
7621,2410,372,2,2023-06-13,Sydney,393.69,787.38
7622,4299,259,3,2023-01-19,Christchurch,28.93,86.78999999999999
7623,2535,93,2,2023-11-21,Auckland,37.03,74.06
7624,4,115,3,2024-11-01,Melbourne,291.92,875.76
7625,3098,355,2,2024-01-12,Melbourne,88.79,177.58
7626,2849,38,3,2023-03-22,Christchurch,385.02,1155.06
7627,27,53,4,2024-04-11,Christchurch,366.61,1466.44
7628,965,485,1,2024-02-26,Melbourne,302.42,302.42
7629,3097,121,4,2024-03-16,Melbourne,472.56,1890.24
7630,72,190,3,2024-06-22,Wellington,21.64,64.92
7631,2948,369,2,2023-10-19,Melbourne,210.83,421.66
7632,2316,128,1,2023-08-30,Christchurch,393.44,393.44
7633,3898,1,1,2023-01-28,Wellington,296.3,296.3
7634,4491,96,1,2024-07-08,Christchurch,176.75,176.75
7635,4965,477,4,2023-07-15,Sydney,416.35,1665.4
7636,2412,68,3,2023-11-08,Melbourne,248.37,745.11
7637,117,110,2,2024-11-14,Christchurch,100.09,200.18
7638,2212,424,2,2024-10-09,Wellington,496.88,993.76
7639,2925,440,2,2023-05-08,Melbourne,266.32,532.64
7640,2838,18,2,2023-12-08,Auckland,438.96,877.92
7641,577,320,4,2023-06-14,Melbourne,245.85,983.4
7642,772,124,1,2024-06-20,Wellington,345.85,345.85
7643,200,212,4,2024-11-17,Melbourne,443.45,1773.8
7644,1756,190,1,2024-03-04,Auckland,21.64,21.64
7645,180,358,3,2024-09-23,Sydney,113.48,340.44
7646,2406,117,1,2024-11-10,Auckland,111.56,111.56
7647,3324,324,3,2024-02-19,Wellington,497.4,1492.1999999999998
7648,4749,221,1,2024-09-13,Wellington,454.9,454.9
7649,4774,335,2,2023-05-21,Wellington,292.74,585.48
7650,2302,16,4,2023-07-04,Wellington,183.49,733.96
7651,2989,85,3,2024-05-28,Christchurch,311.25,933.75
7652,1603,415,4,2023-07-05,Auckland,385.43,1541.72
7653,1120,33,2,2024-06-29,Christchurch,306.81,613.62
7654,2215,489,3,2023-09-29,Wellington,257.21,771.6299999999999
7655,1912,52,3,2024-11-17,Auckland,146.08,438.24
7656,2902,448,1,2023-05-29,Melbourne,65.53,65.53
7657,1086,236,1,2023-07-28,Christchurch,373.04,373.04
7658,174,275,1,2024-06-07,Auckland,193.76,193.76
7659,3533,274,4,2023-06-02,Wellington,248.92,995.68
7660,4720,5,4,2023-08-08,Wellington,429.26,1717.04
7661,1239,145,4,2024-06-15,Auckland,107.27,429.08
7662,3311,104,3,2023-01-09,Sydney,197.44,592.3199999999999
7663,4835,79,2,2023-07-14,Wellington,230.53,461.06
7664,3814,267,4,2024-04-08,Wellington,290.77,1163.08
7665,3817,336,2,2023-11-27,Melbourne,379.95,759.9
7666,4771,237,3,2023-05-29,Auckland,443.11,1329.33
7667,1974,313,2,2024-05-31,Christchurch,30.86,61.72
7668,3783,429,3,2024-04-29,Sydney,374.06,1122.18
7669,2245,60,3,2023-08-19,Auckland,344.53,1033.59
7670,1658,419,4,2024-10-07,Melbourne,465.1,1860.4
7671,413,500,4,2023-05-08,Sydney,26.95,107.8
7672,3411,379,2,2023-09-15,Christchurch,430.96,861.92
7673,4093,120,1,2024-09-21,Christchurch,251.27,251.27
7674,1383,173,4,2023-04-15,Christchurch,31.62,126.48
7675,1124,334,4,2024-05-07,Wellington,217.95,871.8
7676,4330,330,1,2023-11-21,Wellington,197.63,197.63
7677,4013,65,4,2024-08-09,Melbourne,213.43,853.72
7678,2244,102,3,2023-06-07,Wellington,235.49,706.47
7679,2590,438,2,2023-12-28,Melbourne,154.48,308.96
7680,1779,158,3,2023-06-23,Melbourne,437.78,1313.34
7681,1130,207,2,2024-07-25,Melbourne,298.26,596.52
7682,645,398,3,2024-03-10,Christchurch,246.74,740.22
7683,3523,496,2,2023-03-02,Melbourne,168.99,337.98
7684,1558,432,2,2023-11-06,Auckland,426.04,852.08
7685,4502,110,2,2024-10-19,Melbourne,100.09,200.18
7686,2774,61,4,2023-05-08,Melbourne,282.31,1129.24
7687,2786,209,2,2024-07-10,Sydney,497.61,995.22
7688,1707,332,3,2023-08-12,Sydney,41.13,123.39000000000001
7689,2602,425,4,2024-11-18,Melbourne,67.01,268.04
7690,3644,75,3,2024-05-23,Wellington,8.99,26.97
7691,375,429,3,2023-06-12,Auckland,374.06,1122.18
7692,1613,500,1,2023-07-13,Sydney,26.95,26.95
7693,455,363,4,2024-03-14,Sydney,281.44,1125.76
7694,4298,343,2,2023-09-26,Auckland,447.65,895.3
7695,1476,255,3,2023-12-31,Christchurch,437.49,1312.47
